Trade number,類型,日期和時間,訊號,價格 TWD,大小（數量）,大小（值）,淨損益 TWD,淨損益 %,有利波動 TWD,有利波動 %,不利波動 TWD,不利波動 %,累計損益 TWD,累計損益 %
218,多頭進場,2025-06-23 09:30,ENTRY|RD=-0.2881|VR=2.396|S1=-0.1327|S3=-0.0955|E5=-0.1509|E15=-0.5154|T5=-0.018|T15=-0.4192|RV10=0.3772|MSO=25|MTC=245|SID=2|SCT=1|HP=0,46.35,1,46.35,-0.05,-0.11,0.05,0.11,-0.05,-0.11,2.35,0.00
219,多頭出場,2025-06-25 09:15,EXIT_REVERSION|XRD=0.0007|BH=1,47.95,1,47.95,0,0.00,0,0.00,0,0.00,2.35,0.00
219,多頭進場,2025-06-25 09:10,ENTRY|RD=-0.3341|VR=1.7188|S1=-0.3341|S3=-0.2546|E5=-0.0625|E15=0.9688|T5=0.2715|T15=1.167|RV10=0.3132|MSO=5|MTC=265|SID=2|SCT=1|HP=0,47.95,1,47.95,0,0.00,0,0.00,0,0.00,2.35,0.00
220,多頭出場,2025-06-26 12:40,EXIT_REVERSION|XRD=0.0411|BH=1,48.3,1,48.3,0,0.00,0,0.00,-0.05,-0.10,2.35,0.00
220,多頭進場,2025-06-26 12:35,ENTRY|RD=-0.2323|VR=2.173|S1=-0.0425|S3=-0.0373|E5=-0.0414|E15=-0.0414|T5=0.001|T15=-0.0041|RV10=0.0133|MSO=210|MTC=60|SID=4|SCT=1|HP=0,48.3,1,48.3,0,0.00,0,0.00,-0.05,-0.10,2.35,0.00
221,多頭出場,2025-06-27 09:25,EXIT_REVERSION|XRD=0.0021|BH=2,48.2,1,48.2,0,0.00,0,0.00,-0.05,-0.10,2.35,0.00
221,多頭進場,2025-06-27 09:15,ENTRY|RD=-0.3174|VR=2.722|S1=0.0675|S3=-0.2702|E5=-0.1036|E15=0.0415|T5=-0.1705|T15=0.195|RV10=0.1033|MSO=10|MTC=260|SID=2|SCT=1|HP=0,48.2,1,48.2,0,0.00,0,0.00,-0.05,-0.10,2.35,0.00
222,多頭出場,2025-06-27 10:30,EXIT_TIME|XRD=-0.1323|BH=2,48.15,1,48.2,-0.05,-0.10,0,0.00,-0.05,-0.10,2.3,0.00
222,多頭進場,2025-06-27 10:20,ENTRY|RD=-0.305|VR=1.5685|S1=0.0464|S3=-0.2175|E5=0.1039|E15=0.1039|T5=0.0571|T15=0.3218|RV10=0.0696|MSO=75|MTC=195|SID=4|SCT=2|HP=0,48.2,1,48.2,-0.05,-0.10,0,0.00,-0.05,-0.10,2.3,0.00
223,多頭出場,2025-06-27 11:35,EXIT_TIME|XRD=-0.1111|BH=2,48.1,1,48.15,-0.05,-0.10,0,0.00,-0.05,-0.10,2.25,0.00
223,多頭進場,2025-06-27 11:25,ENTRY|RD=-0.3903|VR=2.1453|S1=-0.3179|S3=-0.0811|E5=-0.0208|E15=-0.0623|T5=0.2979|T15=0.019|RV10=0.0596|MSO=140|MTC=130|SID=4|SCT=3|HP=0,48.15,1,48.15,-0.05,-0.10,0,0.00,-0.05,-0.10,2.25,0.00
224,多頭出場,2025-06-27 12:50,EXIT_TIME|XRD=-0.1048|BH=2,48.3,1,48.25,0.05,0.10,0.05,0.10,0,0.00,2.3,0.00
224,多頭進場,2025-06-27 12:40,ENTRY|RD=-0.4793|VR=1.7668|S1=-0.1527|S3=-0.146|E5=0.1245|E15=0.1869|T5=0.2767|T15=0.3322|RV10=0.0385|MSO=215|MTC=55|SID=4|SCT=4|HP=0,48.25,1,48.25,0.05,0.10,0.05,0.10,0,0.00,2.3,0.00
225,多頭出場,2025-07-04 09:35,EXIT_REVERSION|XRD=0.0089|BH=1,49.25,1,49.3,-0.05,-0.10,0,0.00,-0.05,-0.10,2.25,0.00
225,多頭進場,2025-07-04 09:30,ENTRY|RD=-0.2356|VR=2.4705|S1=-0.1899|S3=-0.2232|E5=-0.1822|E15=-0.263|T5=0.0079|T15=-0.0397|RV10=0.1046|MSO=25|MTC=245|SID=2|SCT=1|HP=0,49.3,1,49.3,-0.05,-0.10,0,0.00,-0.05,-0.10,2.25,0.00
226,多頭出場,2025-07-10 09:30,EXIT_REVERSION|XRD=-0.0439|BH=1,49.25,1,49.2,0.05,0.10,0.05,0.10,0,0.00,2.3,0.00
226,多頭進場,2025-07-10 09:25,ENTRY|RD=-0.3475|VR=3.2288|S1=-0.0684|S3=-0.324|E5=0.2852|E15=0.3057|T5=0.3527|T15=0.6295|RV10=0.1605|MSO=20|MTC=250|SID=2|SCT=1|HP=0,49.2,1,49.2,0.05,0.10,0.05,0.10,0,0.00,2.3,0.00
227,多頭出場,2025-07-15 10:10,EXIT_REVERSION|XRD=-0.0085|BH=1,50,1,50,0,0.00,0.05,0.10,-0.1,-0.20,2.3,0.00
227,多頭進場,2025-07-15 10:05,ENTRY|RD=-0.2964|VR=2.13|S1=-0.2365|S3=-0.5137|E5=0.3009|E15=0.8878|T5=0.5347|T15=1.4024|RV10=0.1152|MSO=60|MTC=210|SID=4|SCT=1|HP=0,50,1,50,0,0.00,0.05,0.10,-0.1,-0.20,2.3,0.00
228,多頭出場,2025-07-16 12:55,EXIT_REVERSION|XRD=0.0146|BH=1,50.55,1,50.5,0.05,0.10,0.05,0.10,-0.05,-0.10,2.35,0.00
228,多頭進場,2025-07-16 12:50,ENTRY|RD=-0.2698|VR=2.9932|S1=-0.0819|S3=-0.0495|E5=-0.0989|E15=-0.0989|T5=-0.0174|T15=-0.0496|RV10=0.0889|MSO=225|MTC=45|SID=5|SCT=1|HP=1,50.5,1,50.5,0.05,0.10,0.05,0.10,-0.05,-0.10,2.35,0.00
229,多頭出場,2025-07-21 11:05,EXIT_REVERSION|XRD=0.0689|BH=2,50.8,1,50.85,-0.05,-0.10,0.05,0.10,-0.05,-0.10,2.3,0.00
229,多頭進場,2025-07-21 10:55,ENTRY|RD=-0.2134|VR=2.2532|S1=-0.3487|S3=-0.1144|E5=-0.0982|E15=-0.0982|T5=0.2515|T15=0.0163|RV10=0.0529|MSO=110|MTC=160|SID=4|SCT=1|HP=0,50.85,1,50.85,-0.05,-0.10,0.05,0.10,-0.05,-0.10,2.3,0.00
230,多頭出場,2025-07-22 09:20,EXIT_REVERSION|XRD=0.0671|BH=1,51.2,1,51.2,0,0.00,0.05,0.10,-0.05,-0.10,2.3,0.00
230,多頭進場,2025-07-22 09:15,ENTRY|RD=-0.2413|VR=3.2545|S1=-0.2938|S3=-0.2035|E5=0.5894|E15=0.6883|T5=0.8837|T15=1.0049|RV10=0.1801|MSO=10|MTC=260|SID=2|SCT=1|HP=0,51.2,1,51.2,0,0.00,0.05,0.10,-0.05,-0.10,2.3,0.00
231,多頭出場,2025-07-23 11:45,EXIT_REVERSION|XRD=-0.0841|BH=2,50.75,1,50.7,0.05,0.10,0.05,0.10,-0.05,-0.10,2.35,0.00
231,多頭進場,2025-07-23 11:35,ENTRY|RD=-0.3497|VR=1.5778|S1=-0.0926|S3=0.1626|E5=-0.0985|E15=-0.0985|T5=-0.0059|T15=-0.2598|RV10=0.0691|MSO=150|MTC=120|SID=4|SCT=1|HP=0,50.7,1,50.7,0.05,0.10,0.05,0.10,-0.05,-0.10,2.35,0.00
232,多頭出場,2025-07-23 12:45,EXIT_TIME|XRD=-0.1659|BH=2,50.7,1,50.6,0.1,0.20,0.1,0.20,0,0.00,2.45,0.00
232,多頭進場,2025-07-23 12:35,ENTRY|RD=-0.5339|VR=1.5577|S1=-0.4615|S3=-0.1092|E5=-0.1972|E15=-0.0987|T5=0.2646|T15=0.0107|RV10=0.0738|MSO=210|MTC=60|SID=4|SCT=2|HP=0,50.6,1,50.6,0.1,0.20,0.1,0.20,0,0.00,2.45,0.00
233,多頭出場,2025-07-28 09:25,EXIT_TIME|XRD=-0.2183|BH=2,51,1,50.95,0.05,0.10,0.05,0.10,-0.05,-0.10,2.5,0.00
233,多頭進場,2025-07-28 09:15,ENTRY|RD=-0.2143|VR=1.636|S1=-0.1292|S3=-0.4859|E5=-0.1961|E15=0|T5=-0.0666|T15=0.5646|RV10=0.1549|MSO=10|MTC=260|SID=2|SCT=1|HP=0,50.95,1,50.95,0.05,0.10,0.05,0.10,-0.05,-0.10,2.5,0.00
234,多頭出場,2025-07-29 09:15,EXIT_REVERSION|XRD=0.0971|BH=1,50.9,1,50.85,0.05,0.10,0.05,0.10,-0.05,-0.10,2.55,0.00
234,多頭進場,2025-07-29 09:10,ENTRY|RD=-0.2428|VR=2.6548|S1=-0.2428|S3=-0.4178|E5=0|E15=-0.3918|T5=0.2428|T15=-0.174|RV10=0.1254|MSO=5|MTC=265|SID=2|SCT=1|HP=0,50.85,1,50.85,0.05,0.10,0.05,0.10,-0.05,-0.10,2.55,0.00
235,多頭出場,2025-07-29 09:30,EXIT_REVERSION|XRD=0.0302|BH=2,50.9,1,50.85,0.05,0.10,0.05,0.10,-0.05,-0.10,2.6,0.00
235,多頭進場,2025-07-29 09:20,ENTRY|RD=-0.2107|VR=1.9641|S1=-0.3079|S3=-0.2107|E5=-0.0982|E15=0|T5=0.2095|T15=0.2107|RV10=0.1329|MSO=15|MTC=255|SID=2|SCT=2|HP=0,50.85,1,50.85,0.05,0.10,0.05,0.10,-0.05,-0.10,2.6,0.00
236,多頭出場,2025-07-29 10:10,EXIT_REVERSION|XRD=0.1048|BH=1,50.5,1,50.3,0.2,0.40,0.25,0.50,0,0.00,2.8,0.00
236,多頭進場,2025-07-29 10:05,ENTRY|RD=-0.204|VR=4.4748|S1=-0.3808|S3=-0.0611|E5=-0.4946|E15=-1.0816|T5=-0.1117|T15=-1.0191|RV10=0.215|MSO=60|MTC=210|SID=4|SCT=3|HP=0,50.3,1,50.3,0.2,0.40,0.25,0.50,0,0.00,2.8,0.00
237,多頭出場,2025-07-29 11:50,EXIT_REVERSION|XRD=-0.0203|BH=1,50.35,1,50.4,-0.05,-0.10,0.05,0.10,-0.05,-0.10,2.75,0.00
237,多頭進場,2025-07-29 11:45,ENTRY|RD=-0.2757|VR=1.5687|S1=-0.2637|S3=0|E5=0|E15=0|T5=0.266|T15=0|RV10=0.0396|MSO=160|MTC=110|SID=4|SCT=4|HP=0,50.4,1,50.4,-0.05,-0.10,0.05,0.10,-0.05,-0.10,2.75,0.00
238,多頭出場,2025-07-31 09:15,EXIT_REVERSION|XRD=0.1343|BH=1,51.2,1,51.2,0,0.00,0,0.00,-0.05,-0.10,2.75,0.00
238,多頭進場,2025-07-31 09:10,ENTRY|RD=-0.2653|VR=2.197|S1=-0.2653|S3=-0.6029|E5=0|E15=0.2941|T5=0.2653|T15=0.7799|RV10=0.1687|MSO=5|MTC=265|SID=2|SCT=1|HP=0,51.2,1,51.2,0,0.00,0,0.00,-0.05,-0.10,2.75,0.00
239,多頭出場,2025-08-01 09:20,EXIT_REVERSION|XRD=-0.0527|BH=2,51.05,1,51.05,0,0.00,0.05,0.10,-0.1,-0.20,2.75,0.00
239,多頭進場,2025-08-01 09:10,ENTRY|RD=-0.2736|VR=3.0846|S1=-0.2736|S3=-0.2778|E5=0.0981|E15=-1.0669|T5=0.3718|T15=-0.9935|RV10=0.4015|MSO=5|MTC=265|SID=2|SCT=1|HP=0,51.05,1,51.05,0,0.00,0.05,0.10,-0.1,-0.20,2.75,0.00
240,多頭出場,2025-08-12 12:05,EXIT_REVERSION|XRD=0.002|BH=1,52.85,1,52.8,0.05,0.09,0.1,0.19,0,0.00,2.8,0.00
240,多頭進場,2025-08-12 12:00,ENTRY|RD=-0.356|VR=9.208|S1=-0.2326|S3=-0.0813|E5=0.2846|E15=0.1896|T5=0.5162|T15=0.2699|RV10=0.1044|MSO=175|MTC=95|SID=4|SCT=1|HP=0,52.8,1,52.8,0.05,0.09,0.1,0.19,0,0.00,2.8,0.00
241,多頭出場,2025-08-13 10:20,EXIT_REVERSION|XRD=-0.0106|BH=2,53.3,1,53.2,0.1,0.19,0.15,0.28,-0.05,-0.09,2.9,0.00
241,多頭進場,2025-08-13 10:10,ENTRY|RD=-0.2206|VR=2.0268|S1=-0.2585|S3=-0.2282|E5=0|E15=0|T5=0.2589|T15=0.2285|RV10=0.1225|MSO=65|MTC=205|SID=4|SCT=1|HP=0,53.2,1,53.2,0.1,0.19,0.15,0.28,-0.05,-0.09,2.9,0.00
242,多頭出場,2025-08-13 12:55,EXIT_REVERSION|XRD=0.0061|BH=1,53.3,1,53.25,0.05,0.09,0.05,0.09,0,0.00,2.95,0.00
242,多頭進場,2025-08-13 12:50,ENTRY|RD=-0.2253|VR=1.627|S1=-0.0218|S3=-0.2328|E5=0.2822|E15=0.3766|T5=0.3034|T15=0.6099|RV10=0.1053|MSO=225|MTC=45|SID=5|SCT=2|HP=1,53.25,1,53.25,0.05,0.09,0.05,0.09,0,0.00,2.95,0.00
243,多頭出場,2025-08-15 12:35,EXIT_REVERSION|XRD=0.0599|BH=1,53.25,1,53.25,0,0.00,0,0.00,-0.05,-0.09,2.95,0.00
243,多頭進場,2025-08-15 12:30,ENTRY|RD=-0.2057|VR=1.6706|S1=-0.3385|S3=-0.0868|E5=-0.0939|E15=-0.0939|T5=0.2437|T15=-0.0074|RV10=0.042|MSO=205|MTC=65|SID=4|SCT=1|HP=0,53.25,1,53.25,0,0.00,0,0.00,-0.05,-0.09,2.95,0.00
244,多頭出場,2025-08-21 13:10,EXIT_TIME|XRD=-0.3039|BH=2,51.95,1,52,-0.05,-0.10,0,0.00,-0.1,-0.19,2.9,0.00
244,多頭進場,2025-08-21 13:00,ENTRY|RD=-0.2778|VR=2.5426|S1=0.0009|S3=0.0883|E5=0|E15=0.0962|T5=-0.0009|T15=0.008|RV10=0.0578|MSO=235|MTC=35|SID=5|SCT=1|HP=1,52,1,52,-0.05,-0.10,0,0.00,-0.1,-0.19,2.9,0.00
245,多頭出場,2025-08-26 12:45,EXIT_REVERSION|XRD=-0.0455|BH=2,52.7,1,52.7,0,0.00,0.05,0.09,-0.05,-0.09,2.9,0.00
245,多頭進場,2025-08-26 12:35,ENTRY|RD=-0.2212|VR=4.2408|S1=-0.0967|S3=-0.3489|E5=-0.0949|E15=-0.0949|T5=0.0015|T15=0.2534|RV10=0.0931|MSO=210|MTC=60|SID=4|SCT=1|HP=0,52.7,1,52.7,0,0.00,0.05,0.09,-0.05,-0.09,2.9,0.00
246,多頭出場,2025-08-26 13:10,EXIT_REVERSION|XRD=-0.0568|BH=2,52.75,1,52.85,-0.1,-0.19,0,0.00,-0.15,-0.28,2.8,0.00
246,多頭進場,2025-08-26 13:00,ENTRY|RD=-0.2089|VR=3.2521|S1=-0.2471|S3=-0.1633|E5=0|E15=0.0948|T5=0.246|T15=0.2574|RV10=0.0854|MSO=235|MTC=35|SID=5|SCT=2|HP=1,52.85,1,52.85,-0.1,-0.19,0,0.00,-0.15,-0.28,2.8,0.00
247,多頭出場,2025-08-27 09:25,EXIT_REVERSION|XRD=-0.0928|BH=1,53.05,1,53.05,0,0.00,0,0.00,-0.05,-0.09,2.8,0.00
247,多頭進場,2025-08-27 09:20,ENTRY|RD=-0.3444|VR=2.9771|S1=-0.185|S3=-0.3444|E5=0.0944|E15=0.0944|T5=0.279|T15=0.4389|RV10=0.1286|MSO=15|MTC=255|SID=2|SCT=1|HP=0,53.05,1,53.05,0,0.00,0,0.00,-0.05,-0.09,2.8,0.00
248,多頭出場,2025-08-27 10:10,EXIT_TIME|XRD=-0.2363|BH=2,53,1,53.05,-0.05,-0.09,0,0.00,-0.1,-0.19,2.75,0.00
248,多頭進場,2025-08-27 10:00,ENTRY|RD=-0.2373|VR=1.5049|S1=-0.2704|S3=-0.0647|E5=0|E15=0|T5=0.2702|T15=0.0645|RV10=0.0891|MSO=55|MTC=215|SID=3|SCT=2|HP=1,53.05,1,53.05,-0.05,-0.09,0,0.00,-0.1,-0.19,2.75,0.00
249,多頭出場,2025-08-27 12:40,EXIT_TIME|XRD=-0.3341|BH=2,53.05,1,52.9,0.15,0.28,0.15,0.28,0,0.00,2.9,0.00
249,多頭進場,2025-08-27 12:30,ENTRY|RD=-0.2627|VR=1.6094|S1=-0.2501|S3=-0.269|E5=0|E15=-0.0943|T5=0.2501|T15=0.1745|RV10=0.0508|MSO=205|MTC=65|SID=4|SCT=3|HP=0,52.9,1,52.9,0.15,0.28,0.15,0.28,0,0.00,2.9,0.00
250,多頭出場,2025-08-27 13:00,EXIT_REVERSION|XRD=-0.0229|BH=2,53.15,1,53.15,0,0.00,0,0.00,-0.1,-0.19,2.9,0.00
250,多頭進場,2025-08-27 12:50,ENTRY|RD=-0.2578|VR=2.1062|S1=-0.2724|S3=-0.0855|E5=0|E15=0.1887|T5=0.2717|T15=0.2736|RV10=0.0566|MSO=225|MTC=45|SID=5|SCT=4|HP=1,53.15,1,53.15,0,0.00,0,0.00,-0.1,-0.19,2.9,0.00
251,多頭出場,2025-09-01 10:20,EXIT_REVERSION|XRD=-0.0278|BH=1,52,1,52.1,-0.1,-0.19,0,0.00,-0.15,-0.29,2.8,0.00
251,多頭進場,2025-09-01 10:15,ENTRY|RD=-0.2118|VR=3.3293|S1=-0.2983|S3=0.1406|E5=-0.478|E15=-0.3828|T5=-0.1805|T15=-0.5214|RV10=0.2042|MSO=70|MTC=200|SID=4|SCT=1|HP=0,52.1,1,52.1,-0.1,-0.19,0,0.00,-0.15,-0.29,2.8,0.00
252,多頭出場,2025-09-02 09:15,EXIT_REVERSION|XRD=0.1557|BH=1,52.45,1,52.45,0,0.00,0.05,0.10,-0.05,-0.10,2.8,0.00
252,多頭進場,2025-09-02 09:10,ENTRY|RD=-0.2287|VR=1.7032|S1=-0.2287|S3=-0.3989|E5=0|E15=0.7692|T5=0.2287|T15=1.3807|RV10=0.2789|MSO=5|MTC=265|SID=2|SCT=1|HP=0,52.45,1,52.45,0,0.00,0.05,0.10,-0.05,-0.10,2.8,0.00
253,多頭出場,2025-09-04 10:10,EXIT_REVERSION|XRD=-0.0029|BH=1,52.65,1,52.65,0,0.00,0,0.00,-0.05,-0.09,2.8,0.00
253,多頭進場,2025-09-04 10:05,ENTRY|RD=-0.2547|VR=2.0742|S1=0.0114|S3=-0.3813|E5=0.0951|E15=0|T5=0.0835|T15=0.3814|RV10=0.0666|MSO=60|MTC=210|SID=4|SCT=1|HP=0,52.65,1,52.65,0,0.00,0,0.00,-0.05,-0.09,2.8,0.00
254,多頭出場,2025-09-25 09:15,EXIT_REVERSION|XRD=-0.0761|BH=1,58.1,1,58.05,0.05,0.09,0.05,0.09,0,0.00,2.85,0.00
254,多頭進場,2025-09-25 09:10,ENTRY|RD=-0.2097|VR=1.8082|S1=-0.2097|S3=-0.3253|E5=0.0861|E15=-0.4284|T5=0.2958|T15=-0.354|RV10=0.202|MSO=5|MTC=265|SID=2|SCT=1|HP=0,58.05,1,58.05,0.05,0.09,0.05,0.09,0,0.00,2.85,0.00
255,多頭出場,2025-09-25 11:20,EXIT_TIME|XRD=-0.1545|BH=2,58.15,1,58.15,0,0.00,0,0.00,-0.05,-0.09,2.85,0.00
255,多頭進場,2025-09-25 11:10,ENTRY|RD=-0.2991|VR=1.9451|S1=-0.0331|S3=-0.2424|E5=-0.0859|E15=-0.0859|T5=-0.0527|T15=0.1558|RV10=0.0748|MSO=125|MTC=145|SID=4|SCT=2|HP=0,58.15,1,58.15,0,0.00,0,0.00,-0.05,-0.09,2.85,0.00
256,多頭出場,2025-09-25 13:05,EXIT_REVERSION|XRD=-0.0623|BH=1,58.15,1,58.15,0,0.00,0,0.00,-0.05,-0.09,2.85,0.00
256,多頭進場,2025-09-25 13:00,ENTRY|RD=-0.2984|VR=1.6951|S1=-0.2421|S3=-0.2749|E5=0|E15=-0.0859|T5=0.2415|T15=0.1882|RV10=0.0602|MSO=235|MTC=35|SID=5|SCT=3|HP=1,58.15,1,58.15,0,0.00,0,0.00,-0.05,-0.09,2.85,0.00
257,多頭出場,2025-10-01 09:25,EXIT_TIME|XRD=-0.2277|BH=2,58.5,1,58.25,0.25,0.43,0.25,0.43,0,0.00,3.1,0.00
257,多頭進場,2025-10-01 09:15,ENTRY|RD=-0.2552|VR=2.1101|S1=-0.2256|S3=-0.19|E5=0.2582|E15=0.8658|T5=0.4836|T15=0.9106|RV10=0.1935|MSO=10|MTC=260|SID=2|SCT=1|HP=0,58.25,1,58.25,0.25,0.43,0.25,0.43,0,0.00,3.1,0.00
258,多頭出場,2025-10-01 09:45,EXIT_REVERSION|XRD=0.001|BH=1,58.7,1,58.65,0.05,0.09,0.1,0.17,-0.05,-0.09,3.15,0.00
258,多頭進場,2025-10-01 09:40,ENTRY|RD=-0.2501|VR=1.6825|S1=-0.0846|S3=-0.0224|E5=0.1709|E15=0.2566|T5=0.2545|T15=0.2783|RV10=0.1934|MSO=35|MTC=235|SID=2|SCT=2|HP=0,58.65,1,58.65,0.05,0.09,0.1,0.17,-0.05,-0.09,3.15,0.00
259,多頭出場,2025-10-01 13:10,EXIT_TIME|XRD=-0.3668|BH=2,58.05,1,58,0.05,0.09,0.1,0.17,-0.05,-0.09,3.2,0.00
259,多頭進場,2025-10-01 13:00,ENTRY|RD=-0.4234|VR=6.5021|S1=-0.3127|S3=-0.1326|E5=-0.0861|E15=-0.1721|T5=0.2266|T15=-0.0394|RV10=0.0693|MSO=235|MTC=35|SID=5|SCT=3|HP=1,58,1,58,0.05,0.09,0.1,0.17,-0.05,-0.09,3.2,0.00
260,多頭出場,2025-10-03 09:20,EXIT_TIME|XRD=-0.1131|BH=2,59.35,1,59.25,0.1,0.17,0.15,0.25,-0.05,-0.08,3.3,0.00
260,多頭進場,2025-10-03 09:10,ENTRY|RD=-0.3657|VR=1.6288|S1=-0.3657|S3=-0.8703|E5=-0.1686|E15=0|T5=0.197|T15=0.4559|RV10=0.0844|MSO=5|MTC=265|SID=2|SCT=1|HP=0,59.25,1,59.25,0.1,0.17,0.15,0.25,-0.05,-0.08,3.3,0.00
261,多頭出場,2025-10-03 09:35,EXIT_TIME|XRD=-0.2185|BH=2,59.25,1,59.3,-0.05,-0.08,0.05,0.08,-0.05,-0.08,3.25,0.00
261,多頭進場,2025-10-03 09:25,ENTRY|RD=-0.2119|VR=2.0641|S1=-0.0988|S3=0.1537|E5=-0.1684|E15=0.1689|T5=-0.0696|T15=0.0149|RV10=0.1402|MSO=20|MTC=250|SID=2|SCT=2|HP=0,59.3,1,59.3,-0.05,-0.08,0.05,0.08,-0.05,-0.08,3.25,0.00
262,多頭出場,2025-10-03 09:55,EXIT_REVERSION|XRD=0.0957|BH=1,59.6,1,59.5,0.1,0.17,0.1,0.17,-0.05,-0.08,3.35,0.00
262,多頭進場,2025-10-03 09:50,ENTRY|RD=-0.3327|VR=2.196|S1=-0.2641|S3=-0.1142|E5=0.2527|E15=0.4219|T5=0.5163|T15=0.5351|RV10=0.1611|MSO=45|MTC=225|SID=3|SCT=3|HP=1,59.5,1,59.5,0.1,0.17,0.1,0.17,-0.05,-0.08,3.35,0.00
263,多頭出場,2025-10-03 10:45,EXIT_REVERSION|XRD=-0.0436|BH=1,60,1,60.05,-0.05,-0.08,0.05,0.08,-0.05,-0.08,3.3,0.00
263,多頭進場,2025-10-03 10:40,ENTRY|RD=-0.2653|VR=2.5757|S1=-0.2585|S3=-0.3952|E5=0.1668|E15=0.5021|T5=0.4224|T15=0.8955|RV10=0.0695|MSO=95|MTC=175|SID=4|SCT=4|HP=0,60.05,1,60.05,-0.05,-0.08,0.05,0.08,-0.05,-0.08,3.3,0.00
264,多頭出場,2025-10-21 11:55,EXIT_REVERSION|XRD=0.056|BH=1,63.2,1,63.25,-0.05,-0.08,0,0.00,-0.15,-0.24,3.25,0.00
264,多頭進場,2025-10-21 11:50,ENTRY|RD=-0.2403|VR=1.5741|S1=-0.3294|S3=-0.1419|E5=-0.1579|E15=-0.1579|T5=0.1728|T15=-0.0155|RV10=0.0727|MSO=165|MTC=105|SID=4|SCT=1|HP=0,63.25,1,63.25,-0.05,-0.08,0,0.00,-0.15,-0.24,3.25,0.00
265,多頭出場,2025-10-21 12:05,EXIT_REVERSION|XRD=0.0964|BH=1,63.15,1,63.1,0.05,0.08,0.1,0.16,-0.05,-0.08,3.3,0.00
265,多頭進場,2025-10-21 12:00,ENTRY|RD=-0.2694|VR=1.8829|S1=-0.3254|S3=-0.3586|E5=-0.1584|E15=-0.4736|T5=0.1692|T15=-0.1139|RV10=0.085|MSO=175|MTC=95|SID=4|SCT=2|HP=0,63.1,1,63.1,0.05,0.08,0.1,0.16,-0.05,-0.08,3.3,0.00
266,多頭出場,2025-10-22 09:25,EXIT_TIME|XRD=-0.2849|BH=2,62.55,1,62.55,0,0.00,0.1,0.16,-0.05,-0.08,3.3,0.00
266,多頭進場,2025-10-22 09:15,ENTRY|RD=-0.3263|VR=1.7787|S1=-0.2283|S3=-0.5309|E5=0|E15=-1.0285|T5=0.2277|T15=-0.6898|RV10=0.363|MSO=10|MTC=260|SID=2|SCT=1|HP=0,62.55,1,62.55,0,0.00,0.1,0.16,-0.05,-0.08,3.3,0.00
267,多頭出場,2025-10-28 09:15,EXIT_REVERSION|XRD=-0.013|BH=1,63.5,1,63.45,0.05,0.08,0.05,0.08,0,0.00,3.35,0.00
267,多頭進場,2025-10-28 09:10,ENTRY|RD=-0.2287|VR=1.9108|S1=-0.2287|S3=-0.1192|E5=-0.0787|E15=-0.3922|T5=0.15|T15=-0.5382|RV10=0.0874|MSO=5|MTC=265|SID=2|SCT=1|HP=0,63.45,1,63.45,0.05,0.08,0.05,0.08,0,0.00,3.35,0.00
268,多頭出場,2025-10-28 09:40,EXIT_TIME|XRD=-0.2949|BH=2,63.6,1,63.6,0,0.00,0.1,0.16,-0.05,-0.08,3.35,0.00
268,多頭進場,2025-10-28 09:30,ENTRY|RD=-0.3663|VR=1.6498|S1=-0.3198|S3=-0.3533|E5=0.1575|E15=0.1575|T5=0.4773|T15=0.511|RV10=0.0943|MSO=25|MTC=245|SID=2|SCT=2|HP=0,63.6,1,63.6,0,0.00,0.1,0.16,-0.05,-0.08,3.35,0.00
269,多頭出場,2025-10-28 11:55,EXIT_REVERSION|XRD=-0.0778|BH=1,63.4,1,63.4,0,0.00,0,0.00,-0.05,-0.08,3.35,0.00
269,多頭進場,2025-10-28 11:50,ENTRY|RD=-0.3038|VR=3.1693|S1=-0.0888|S3=-0.2968|E5=-0.0788|E15=-0.236|T5=0.0102|T15=0.0608|RV10=0.0615|MSO=165|MTC=105|SID=4|SCT=3|HP=0,63.4,1,63.4,0,0.00,0,0.00,-0.05,-0.08,3.35,0.00
270,多頭出場,2025-10-28 12:50,EXIT_TIME|XRD=-0.167|BH=2,63.25,1,63.3,-0.05,-0.08,0,0.00,-0.1,-0.16,3.3,0.00
270,多頭進場,2025-10-28 12:40,ENTRY|RD=-0.236|VR=2.504|S1=0.1029|S3=-0.0934|E5=-0.0789|E15=-0.0789|T5=-0.1815|T15=0.0147|RV10=0.0474|MSO=215|MTC=55|SID=4|SCT=4|HP=0,63.3,1,63.3,-0.05,-0.08,0,0.00,-0.1,-0.16,3.3,0.00
271,多頭出場,2025-10-29 10:25,EXIT_REVERSION|XRD=-0.0771|BH=1,64.35,1,64.25,0.1,0.16,0.1,0.16,-0.05,-0.08,3.4,0.00
271,多頭進場,2025-10-29 10:20,ENTRY|RD=-0.3617|VR=2.0439|S1=-0.2057|S3=-0.3856|E5=0.2342|E15=0.3125|T5=0.4391|T15=0.6983|RV10=0.1|MSO=75|MTC=195|SID=4|SCT=1|HP=0,64.25,1,64.25,0.1,0.16,0.1,0.16,-0.05,-0.08,3.4,0.00
272,多頭出場,2025-10-30 09:20,EXIT_REVERSION|XRD=0.0115|BH=1,64.6,1,64.7,-0.1,-0.15,0,0.00,-0.2,-0.31,3.3,0.00
