version,trade_number,entry_datetime,exit_datetime,entry_date,entry_year,entry_month,entry_time_hhmm,exit_time_hhmm,entry_price,exit_price,base_pnl_twd,pnl_cost_001,pnl_cost_002,pnl_cost_0035,holding_minutes,holding_bucket,exit_reason,mfe_twd,mae_twd,mode,entry_relative_deviation,volume_ratio_at_entry,deviation_slope_1bar,deviation_slope_3bar,etf_return_5m,etf_return_15m,tw50_return_5m,tw50_return_15m,realized_vol_10bar,minutes_since_open,minutes_to_close,session_id,signal_count_today,t5_filter_ok,b1_filter_ok,b2_filter_ok,b3_filter_ok,exit_relative_deviation,bars_held,session_block,data_split,is_0945_1000_bucket,is_exact_0945,is_exact_1000,entry_signal,exit_signal,realized_vol_bucket
v2-B3_final_candidate,109,2025-02-20 12:15,2025-02-20 12:25,2025-02-20,2025,2025-02,12:15,12:25,49.05,49.05,0,-0.01,-0.02,-0.035,10,5-10m,EXIT_REVERSION,0.05,-0.05,3,-0.325,1.6249,-0.0365,-0.16,-0.0255,-0.2035,0.0109,-0.0438,0.0484,190,80,4,1,1,1,1,1,-0.025,2,盤中_1000_1245,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.325|VR=1.6249|S1=-0.0365|S3=-0.16|E5=-0.0255|E15=-0.2035|T5=0.0109|T15=-0.0438|RV10=0.0484|MSO=190|MTC=80|SID=4|SCT=1|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_REVERSION|MODE=3|XRD=-0.025|BH=2,Low_vol
v2-B3_final_candidate,110,2025-02-20 12:30,2025-02-20 12:40,2025-02-20,2025,2025-02,12:30,12:40,49.1,49.15,0.05,0.04,0.03,0.015,10,5-10m,EXIT_TIME,0.05,0,3,-0.2866,1.6763,-0.2615,0.0384,0.0255,0.051,0.2868,0.0125,0.0499,205,65,4,2,1,1,1,1,-0.177,2,盤中_1000_1245,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.2866|VR=1.6763|S1=-0.2615|S3=0.0384|E5=0.0255|E15=0.051|T5=0.2868|T15=0.0125|RV10=0.0499|MSO=205|MTC=65|SID=4|SCT=2|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_TIME|MODE=3|XRD=-0.177|BH=2,Low_vol
v2-B3_final_candidate,111,2025-02-21 10:20,2025-02-21 10:30,2025-02-21,2025,2025-02,10:20,10:30,49.35,49.35,0,-0.01,-0.02,-0.035,10,5-10m,EXIT_REVERSION,0,0,3,-0.2583,1.9061,-0.1841,-0.0419,0.1268,0.3303,0.3095,0.3712,0.1268,75,195,4,1,1,1,1,1,-0.0583,2,盤中_1000_1245,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.2583|VR=1.9061|S1=-0.1841|S3=-0.0419|E5=0.1268|E15=0.3303|T5=0.3095|T15=0.3712|RV10=0.1268|MSO=75|MTC=195|SID=4|SCT=1|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_REVERSION|MODE=3|XRD=-0.0583|BH=2,High_vol
v2-B3_final_candidate,112,2025-02-25 09:20,2025-02-25 09:30,2025-02-25,2025,2025-02,09:20,09:30,48.2,48.2,0,-0.01,-0.02,-0.035,10,5-10m,EXIT_TIME,0,-0.05,3,-0.2385,2.4887,-0.3048,-0.2385,-0.0259,-0.336,0.28,-0.0975,0.4177,15,255,2,1,1,1,1,1,-0.1972,2,早盤_0905_0945,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.2385|VR=2.4887|S1=-0.3048|S3=-0.2385|E5=-0.0259|E15=-0.336|T5=0.28|T15=-0.0975|RV10=0.4177|MSO=15|MTC=255|SID=2|SCT=1|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_TIME|MODE=3|XRD=-0.1972|BH=2,High_vol
v2-B3_final_candidate,113,2025-03-04 09:15,2025-03-04 09:25,2025-03-04,2025,2025-03,09:15,09:25,46.35,46.4,0.05,0.04,0.03,0.015,10,5-10m,EXIT_REVERSION,0.05,-0.05,3,-0.2554,1.5681,-0.1621,-0.2279,0.108,-1.3571,0.2698,-1.1569,0.463,10,260,2,1,1,1,1,1,0.0741,2,早盤_0905_0945,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.2554|VR=1.5681|S1=-0.1621|S3=-0.2279|E5=0.108|E15=-1.3571|T5=0.2698|T15=-1.1569|RV10=0.463|MSO=10|MTC=260|SID=2|SCT=1|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_REVERSION|MODE=3|XRD=0.0741|BH=2,High_vol
v2-B3_final_candidate,114,2025-03-21 09:10,2025-03-21 09:20,2025-03-21,2025,2025-03,09:10,09:20,45.9,45.95,0.05,0.04,0.03,0.015,10,5-10m,EXIT_TIME,0.1,0,3,-0.2112,1.5779,-0.2112,-0.2801,0.0545,-0.2444,0.2657,0.0231,0.1191,5,265,2,1,1,1,1,1,-0.1293,2,早盤_0905_0945,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.2112|VR=1.5779|S1=-0.2112|S3=-0.2801|E5=0.0545|E15=-0.2444|T5=0.2657|T15=0.0231|RV10=0.1191|MSO=5|MTC=265|SID=2|SCT=1|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_TIME|MODE=3|XRD=-0.1293|BH=2,High_vol
v2-B3_final_candidate,115,2025-04-08 09:15,2025-04-08 09:25,2025-04-08,2025,2025-04,09:15,09:25,38.35,39,0.65,0.64,0.63,0.615,10,5-10m,EXIT_STOP,0.65,-0.05,3,-0.4626,3.9442,-0.5809,-0.4817,-0.4544,-3.1881,0.126,-3.8047,0.8523,10,260,2,1,1,1,1,1,-0.6932,2,早盤_0905_0945,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.4626|VR=3.9442|S1=-0.5809|S3=-0.4817|E5=-0.4544|E15=-3.1881|T5=0.126|T15=-3.8047|RV10=0.8523|MSO=10|MTC=260|SID=2|SCT=1|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_STOP|MODE=3|XRD=-0.6932|BH=2,High_vol
v2-B3_final_candidate,116,2025-04-08 11:30,2025-04-08 11:35,2025-04-08,2025,2025-04,11:30,11:35,37.9,38,0.1,0.09,0.08,0.065,5,<=5m,EXIT_STOP,0.15,-0.05,3,-0.9594,1.8993,-0.0142,0.0221,0.3979,0.3979,0.4084,0.3716,0.2397,145,125,4,2,1,1,1,1,-0.7212,1,盤中_1000_1245,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.9594|VR=1.8993|S1=-0.0142|S3=0.0221|E5=0.3979|E15=0.3979|T5=0.4084|T15=0.3716|RV10=0.2397|MSO=145|MTC=125|SID=4|SCT=2|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_STOP|MODE=3|XRD=-0.7212|BH=1,High_vol
v2-B3_final_candidate,117,2025-04-09 09:10,2025-04-09 09:20,2025-04-09,2025,2025-04,09:10,09:20,38.15,38.15,0,-0.01,-0.02,-0.035,10,5-10m,EXIT_TIME,0.4,0,3,-0.2128,2.2391,-0.2128,0.8425,-0.0327,-0.2288,0.1801,-0.6889,0.2754,5,265,2,1,1,1,1,1,-0.2257,2,早盤_0905_0945,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.2128|VR=2.2391|S1=-0.2128|S3=0.8425|E5=-0.0327|E15=-0.2288|T5=0.1801|T15=-0.6889|RV10=0.2754|MSO=5|MTC=265|SID=2|SCT=1|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_TIME|MODE=3|XRD=-0.2257|BH=2,High_vol
v2-B3_final_candidate,118,2025-04-11 09:30,2025-04-11 09:40,2025-04-11,2025,2025-04,09:30,09:40,39.85,40,0.15,0.14,0.13,0.115,10,5-10m,EXIT_TIME,0.15,-0.25,3,-0.2542,1.831,-0.259,-0.1501,0.0628,0.8858,0.3174,1.0335,0.8631,25,245,2,1,1,1,1,1,-0.4084,2,早盤_0905_0945,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.2542|VR=1.831|S1=-0.259|S3=-0.1501|E5=0.0628|E15=0.8858|T5=0.3174|T15=1.0335|RV10=0.8631|MSO=25|MTC=245|SID=2|SCT=1|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_TIME|MODE=3|XRD=-0.4084|BH=2,High_vol
v2-B3_final_candidate,119,2025-04-16 12:50,2025-04-16 13:00,2025-04-16,2025,2025-04,12:50,13:00,40.5,40.45,-0.05,-0.06,-0.07,-0.085,10,5-10m,EXIT_TIME,0,-0.1,3,-0.2809,2.1323,-0.0815,-0.1569,0,0,0.0821,0.158,0.0781,225,45,5,1,1,1,1,1,-0.1995,2,午盤尾段_1245_1300,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.2809|VR=2.1323|S1=-0.0815|S3=-0.1569|E5=0|E15=0|T5=0.0821|T15=0.158|RV10=0.0781|MSO=225|MTC=45|SID=5|SCT=1|HP=1|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_TIME|MODE=3|XRD=-0.1995|BH=2,Mid_vol
v2-B3_final_candidate,120,2025-04-17 12:25,2025-04-17 12:30,2025-04-17,2025,2025-04,12:25,12:30,40.2,40.2,0,-0.01,-0.02,-0.035,5,<=5m,EXIT_REVERSION,0,-0.05,3,-0.203,1.5965,-0.0442,-0.0533,0.0934,0.0934,0.1374,0.1465,0.0623,200,70,4,1,1,1,1,1,-0.0751,1,盤中_1000_1245,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.203|VR=1.5965|S1=-0.0442|S3=-0.0533|E5=0.0934|E15=0.0934|T5=0.1374|T15=0.1465|RV10=0.0623|MSO=200|MTC=70|SID=4|SCT=1|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_REVERSION|MODE=3|XRD=-0.0751|BH=1,Low_vol
v2-B3_final_candidate,121,2025-05-27 11:20,2025-05-27 11:30,2025-05-27,2025,2025-05,11:20,11:30,44.6,44.6,0,-0.01,-0.02,-0.035,10,5-10m,EXIT_TIME,0.05,-0.05,3,-0.3999,1.755,-0.0056,-0.0898,0.1122,-0.1399,0.1174,-0.0494,0.0785,135,135,4,1,1,1,1,1,-0.4243,2,盤中_1000_1245,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.3999|VR=1.755|S1=-0.0056|S3=-0.0898|E5=0.1122|E15=-0.1399|T5=0.1174|T15=-0.0494|RV10=0.0785|MSO=135|MTC=135|SID=4|SCT=1|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_TIME|MODE=3|XRD=-0.4243|BH=2,Mid_vol
v2-B3_final_candidate,122,2025-05-27 13:00,2025-05-27 13:10,2025-05-27,2025,2025-05,13:00,13:10,44.6,44.55,-0.05,-0.06,-0.07,-0.085,10,5-10m,EXIT_TIME,0,-0.05,3,-0.3975,1.6393,-0.0364,-0.04,0.1123,0.0561,0.1485,0.0961,0.0483,235,35,5,2,1,1,1,1,-0.4605,2,午盤尾段_1245_1300,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.3975|VR=1.6393|S1=-0.0364|S3=-0.04|E5=0.1123|E15=0.0561|T5=0.1485|T15=0.0961|RV10=0.0483|MSO=235|MTC=35|SID=5|SCT=2|HP=1|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_TIME|MODE=3|XRD=-0.4605|BH=2,Low_vol
v2-B3_final_candidate,123,2025-05-28 11:50,2025-05-28 12:00,2025-05-28,2025,2025-05,11:50,12:00,44.7,44.7,0,-0.01,-0.02,-0.035,10,5-10m,EXIT_TIME,0.05,0,3,-0.3097,1.9012,-0.1206,-0.0916,0,-0.1117,0.122,-0.019,0.0955,165,105,4,1,1,1,1,1,-0.231,2,盤中_1000_1245,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.3097|VR=1.9012|S1=-0.1206|S3=-0.0916|E5=0|E15=-0.1117|T5=0.122|T15=-0.019|RV10=0.0955|MSO=165|MTC=105|SID=4|SCT=1|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_TIME|MODE=3|XRD=-0.231|BH=2,Mid_vol
v2-B3_final_candidate,124,2025-05-28 12:50,2025-05-28 13:00,2025-05-28,2025,2025-05,12:50,13:00,44.65,44.65,0,-0.01,-0.02,-0.035,10,5-10m,EXIT_TIME,0.05,0,3,-0.3683,2.7773,-0.1323,-0.1643,-0.056,-0.028,0.0779,0.1384,0.0576,225,45,5,2,1,1,1,1,-0.1686,2,午盤尾段_1245_1300,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.3683|VR=2.7773|S1=-0.1323|S3=-0.1643|E5=-0.056|E15=-0.028|T5=0.0779|T15=0.1384|RV10=0.0576|MSO=225|MTC=45|SID=5|SCT=2|HP=1|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_TIME|MODE=3|XRD=-0.1686|BH=2,Low_vol
v2-B3_final_candidate,125,2025-05-29 12:30,2025-05-29 12:40,2025-05-29,2025,2025-05,12:30,12:40,44.9,44.9,0,-0.01,-0.02,-0.035,10,5-10m,EXIT_TIME,0,0,3,-0.203,1.7848,-0.0554,-0.0555,-0.0557,-0.0835,0.0001,-0.0276,0.0361,205,65,4,1,1,1,1,1,-0.1274,2,盤中_1000_1245,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.203|VR=1.7848|S1=-0.0554|S3=-0.0555|E5=-0.0557|E15=-0.0835|T5=0.0001|T15=-0.0276|RV10=0.0361|MSO=205|MTC=65|SID=4|SCT=1|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_TIME|MODE=3|XRD=-0.1274|BH=2,Low_vol
v2-B3_final_candidate,126,2025-06-25 09:10,2025-06-25 09:15,2025-06-25,2025,2025-06,09:10,09:15,47.95,47.95,0,-0.01,-0.02,-0.035,5,<=5m,EXIT_REVERSION,0,0,3,-0.3341,1.7188,-0.3341,-0.2546,-0.0625,0.9688,0.2715,1.167,0.3132,5,265,2,1,1,1,1,1,0.0007,1,早盤_0905_0945,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.3341|VR=1.7188|S1=-0.3341|S3=-0.2546|E5=-0.0625|E15=0.9688|T5=0.2715|T15=1.167|RV10=0.3132|MSO=5|MTC=265|SID=2|SCT=1|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_REVERSION|MODE=3|XRD=0.0007|BH=1,High_vol
v2-B3_final_candidate,127,2025-06-26 12:35,2025-06-26 12:40,2025-06-26,2025,2025-06,12:35,12:40,48.3,48.3,0,-0.01,-0.02,-0.035,5,<=5m,EXIT_REVERSION,0,-0.05,3,-0.2323,2.173,-0.0425,-0.0373,-0.0414,-0.0414,0.001,-0.0041,0.0133,210,60,4,1,1,1,1,1,0.0411,1,盤中_1000_1245,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.2323|VR=2.173|S1=-0.0425|S3=-0.0373|E5=-0.0414|E15=-0.0414|T5=0.001|T15=-0.0041|RV10=0.0133|MSO=210|MTC=60|SID=4|SCT=1|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_REVERSION|MODE=3|XRD=0.0411|BH=1,Low_vol
v2-B3_final_candidate,128,2025-06-27 11:25,2025-06-27 11:35,2025-06-27,2025,2025-06,11:25,11:35,48.15,48.1,-0.05,-0.06,-0.07,-0.085,10,5-10m,EXIT_TIME,0,-0.05,3,-0.3903,2.1453,-0.3179,-0.0811,-0.0208,-0.0623,0.2979,0.019,0.0596,140,130,4,1,1,1,1,1,-0.1111,2,盤中_1000_1245,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.3903|VR=2.1453|S1=-0.3179|S3=-0.0811|E5=-0.0208|E15=-0.0623|T5=0.2979|T15=0.019|RV10=0.0596|MSO=140|MTC=130|SID=4|SCT=1|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_TIME|MODE=3|XRD=-0.1111|BH=2,Low_vol
v2-B3_final_candidate,129,2025-06-27 12:40,2025-06-27 12:50,2025-06-27,2025,2025-06,12:40,12:50,48.25,48.3,0.05,0.04,0.03,0.015,10,5-10m,EXIT_TIME,0.05,0,3,-0.4793,1.7668,-0.1527,-0.146,0.1245,0.1869,0.2767,0.3322,0.0385,215,55,4,2,1,1,1,1,-0.1048,2,盤中_1000_1245,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.4793|VR=1.7668|S1=-0.1527|S3=-0.146|E5=0.1245|E15=0.1869|T5=0.2767|T15=0.3322|RV10=0.0385|MSO=215|MTC=55|SID=4|SCT=2|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_TIME|MODE=3|XRD=-0.1048|BH=2,Low_vol
v2-B3_final_candidate,130,2025-07-04 09:30,2025-07-04 09:35,2025-07-04,2025,2025-07,09:30,09:35,49.3,49.25,-0.05,-0.06,-0.07,-0.085,5,<=5m,EXIT_REVERSION,0,-0.05,3,-0.2356,2.4705,-0.1899,-0.2232,-0.1822,-0.263,0.0079,-0.0397,0.1046,25,245,2,1,1,1,1,1,0.0089,1,早盤_0905_0945,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.2356|VR=2.4705|S1=-0.1899|S3=-0.2232|E5=-0.1822|E15=-0.263|T5=0.0079|T15=-0.0397|RV10=0.1046|MSO=25|MTC=245|SID=2|SCT=1|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_REVERSION|MODE=3|XRD=0.0089|BH=1,Mid_vol
v2-B3_final_candidate,131,2025-07-10 09:25,2025-07-10 09:30,2025-07-10,2025,2025-07,09:25,09:30,49.2,49.25,0.05,0.04,0.03,0.015,5,<=5m,EXIT_REVERSION,0.05,0,3,-0.3475,3.2288,-0.0684,-0.324,0.2852,0.3057,0.3527,0.6295,0.1605,20,250,2,1,1,1,1,1,-0.0439,1,早盤_0905_0945,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.3475|VR=3.2288|S1=-0.0684|S3=-0.324|E5=0.2852|E15=0.3057|T5=0.3527|T15=0.6295|RV10=0.1605|MSO=20|MTC=250|SID=2|SCT=1|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_REVERSION|MODE=3|XRD=-0.0439|BH=1,High_vol
v2-B3_final_candidate,132,2025-07-15 10:05,2025-07-15 10:10,2025-07-15,2025,2025-07,10:05,10:10,50,50,0,-0.01,-0.02,-0.035,5,<=5m,EXIT_REVERSION,0.05,-0.1,3,-0.2964,2.13,-0.2365,-0.5137,0.3009,0.8878,0.5347,1.4024,0.1152,60,210,4,1,1,1,1,1,-0.0085,1,盤中_1000_1245,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.2964|VR=2.13|S1=-0.2365|S3=-0.5137|E5=0.3009|E15=0.8878|T5=0.5347|T15=1.4024|RV10=0.1152|MSO=60|MTC=210|SID=4|SCT=1|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_REVERSION|MODE=3|XRD=-0.0085|BH=1,Mid_vol
v2-B3_final_candidate,133,2025-07-21 10:55,2025-07-21 11:05,2025-07-21,2025,2025-07,10:55,11:05,50.85,50.8,-0.05,-0.06,-0.07,-0.085,10,5-10m,EXIT_REVERSION,0.05,-0.05,3,-0.2134,2.2532,-0.3487,-0.1144,-0.0982,-0.0982,0.2515,0.0163,0.0529,110,160,4,1,1,1,1,1,0.0689,2,盤中_1000_1245,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.2134|VR=2.2532|S1=-0.3487|S3=-0.1144|E5=-0.0982|E15=-0.0982|T5=0.2515|T15=0.0163|RV10=0.0529|MSO=110|MTC=160|SID=4|SCT=1|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_REVERSION|MODE=3|XRD=0.0689|BH=2,Low_vol
v2-B3_final_candidate,134,2025-07-22 09:15,2025-07-22 09:20,2025-07-22,2025,2025-07,09:15,09:20,51.2,51.2,0,-0.01,-0.02,-0.035,5,<=5m,EXIT_REVERSION,0.05,-0.05,3,-0.2413,3.2545,-0.2938,-0.2035,0.5894,0.6883,0.8837,1.0049,0.1801,10,260,2,1,1,1,1,1,0.0671,1,早盤_0905_0945,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.2413|VR=3.2545|S1=-0.2938|S3=-0.2035|E5=0.5894|E15=0.6883|T5=0.8837|T15=1.0049|RV10=0.1801|MSO=10|MTC=260|SID=2|SCT=1|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_REVERSION|MODE=3|XRD=0.0671|BH=1,High_vol
v2-B3_final_candidate,135,2025-07-23 12:35,2025-07-23 12:45,2025-07-23,2025,2025-07,12:35,12:45,50.6,50.7,0.1,0.09,0.08,0.065,10,5-10m,EXIT_TIME,0.1,0,3,-0.5339,1.5577,-0.4615,-0.1092,-0.1972,-0.0987,0.2646,0.0107,0.0738,210,60,4,1,1,1,1,1,-0.1659,2,盤中_1000_1245,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.5339|VR=1.5577|S1=-0.4615|S3=-0.1092|E5=-0.1972|E15=-0.0987|T5=0.2646|T15=0.0107|RV10=0.0738|MSO=210|MTC=60|SID=4|SCT=1|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_TIME|MODE=3|XRD=-0.1659|BH=2,Mid_vol
v2-B3_final_candidate,136,2025-07-29 09:10,2025-07-29 09:15,2025-07-29,2025,2025-07,09:10,09:15,50.85,50.9,0.05,0.04,0.03,0.015,5,<=5m,EXIT_REVERSION,0.05,-0.05,3,-0.2428,2.6548,-0.2428,-0.4178,0,-0.3918,0.2428,-0.174,0.1254,5,265,2,1,1,1,1,1,0.0971,1,早盤_0905_0945,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.2428|VR=2.6548|S1=-0.2428|S3=-0.4178|E5=0|E15=-0.3918|T5=0.2428|T15=-0.174|RV10=0.1254|MSO=5|MTC=265|SID=2|SCT=1|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_REVERSION|MODE=3|XRD=0.0971|BH=1,High_vol
v2-B3_final_candidate,137,2025-07-29 09:20,2025-07-29 09:30,2025-07-29,2025,2025-07,09:20,09:30,50.85,50.9,0.05,0.04,0.03,0.015,10,5-10m,EXIT_REVERSION,0.05,-0.05,3,-0.2107,1.9641,-0.3079,-0.2107,-0.0982,0,0.2095,0.2107,0.1329,15,255,2,2,1,1,1,1,0.0302,2,早盤_0905_0945,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.2107|VR=1.9641|S1=-0.3079|S3=-0.2107|E5=-0.0982|E15=0|T5=0.2095|T15=0.2107|RV10=0.1329|MSO=15|MTC=255|SID=2|SCT=2|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_REVERSION|MODE=3|XRD=0.0302|BH=2,High_vol
v2-B3_final_candidate,138,2025-07-29 11:45,2025-07-29 11:50,2025-07-29,2025,2025-07,11:45,11:50,50.4,50.35,-0.05,-0.06,-0.07,-0.085,5,<=5m,EXIT_REVERSION,0.05,-0.05,3,-0.2757,1.5687,-0.2637,0,0,0,0.266,0,0.0396,160,110,4,3,1,1,1,1,-0.0203,1,盤中_1000_1245,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.2757|VR=1.5687|S1=-0.2637|S3=0|E5=0|E15=0|T5=0.266|T15=0|RV10=0.0396|MSO=160|MTC=110|SID=4|SCT=3|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_REVERSION|MODE=3|XRD=-0.0203|BH=1,Low_vol
v2-B3_final_candidate,139,2025-07-31 09:10,2025-07-31 09:15,2025-07-31,2025,2025-07,09:10,09:15,51.2,51.2,0,-0.01,-0.02,-0.035,5,<=5m,EXIT_REVERSION,0,-0.05,3,-0.2653,2.197,-0.2653,-0.6029,0,0.2941,0.2653,0.7799,0.1687,5,265,2,1,1,1,1,1,0.1343,1,早盤_0905_0945,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.2653|VR=2.197|S1=-0.2653|S3=-0.6029|E5=0|E15=0.2941|T5=0.2653|T15=0.7799|RV10=0.1687|MSO=5|MTC=265|SID=2|SCT=1|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_REVERSION|MODE=3|XRD=0.1343|BH=1,High_vol
v2-B3_final_candidate,140,2025-08-01 09:10,2025-08-01 09:20,2025-08-01,2025,2025-08,09:10,09:20,51.05,51.05,0,-0.01,-0.02,-0.035,10,5-10m,EXIT_REVERSION,0.05,-0.1,3,-0.2736,3.0846,-0.2736,-0.2778,0.0981,-1.0669,0.3718,-0.9935,0.4015,5,265,2,1,1,1,1,1,-0.0527,2,早盤_0905_0945,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.2736|VR=3.0846|S1=-0.2736|S3=-0.2778|E5=0.0981|E15=-1.0669|T5=0.3718|T15=-0.9935|RV10=0.4015|MSO=5|MTC=265|SID=2|SCT=1|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_REVERSION|MODE=3|XRD=-0.0527|BH=2,High_vol
v2-B3_final_candidate,141,2025-08-12 12:00,2025-08-12 12:05,2025-08-12,2025,2025-08,12:00,12:05,52.8,52.85,0.05,0.04,0.03,0.015,5,<=5m,EXIT_REVERSION,0.1,0,3,-0.356,9.208,-0.2326,-0.0813,0.2846,0.1896,0.5162,0.2699,0.1044,175,95,4,1,1,1,1,1,0.002,1,盤中_1000_1245,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.356|VR=9.208|S1=-0.2326|S3=-0.0813|E5=0.2846|E15=0.1896|T5=0.5162|T15=0.2699|RV10=0.1044|MSO=175|MTC=95|SID=4|SCT=1|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_REVERSION|MODE=3|XRD=0.002|BH=1,Mid_vol
v2-B3_final_candidate,142,2025-08-13 10:10,2025-08-13 10:20,2025-08-13,2025,2025-08,10:10,10:20,53.2,53.3,0.1,0.09,0.08,0.065,10,5-10m,EXIT_REVERSION,0.15,-0.05,3,-0.2206,2.0268,-0.2585,-0.2282,0,0,0.2589,0.2285,0.1225,65,205,4,1,1,1,1,1,-0.0106,2,盤中_1000_1245,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.2206|VR=2.0268|S1=-0.2585|S3=-0.2282|E5=0|E15=0|T5=0.2589|T15=0.2285|RV10=0.1225|MSO=65|MTC=205|SID=4|SCT=1|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_REVERSION|MODE=3|XRD=-0.0106|BH=2,High_vol
v2-B3_final_candidate,143,2025-08-13 12:50,2025-08-13 12:55,2025-08-13,2025,2025-08,12:50,12:55,53.25,53.3,0.05,0.04,0.03,0.015,5,<=5m,EXIT_REVERSION,0.05,0,3,-0.2253,1.627,-0.0218,-0.2328,0.2822,0.3766,0.3034,0.6099,0.1053,225,45,5,2,1,1,1,1,0.0061,1,午盤尾段_1245_1300,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.2253|VR=1.627|S1=-0.0218|S3=-0.2328|E5=0.2822|E15=0.3766|T5=0.3034|T15=0.6099|RV10=0.1053|MSO=225|MTC=45|SID=5|SCT=2|HP=1|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_REVERSION|MODE=3|XRD=0.0061|BH=1,Mid_vol
